species,island,site,vegzoneHumid,vegzoneTransition,vegzoneArid,microhabitat,Centroidsize,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28
sculpturatus_b,SA,SA02-02,1,NA,NA,arboreal,7.363995022,0.008313915,0.017539955,-0.00514678,-0.007099081,-0.017371842,4.33116e-4,0.019146855,-0.006552532,-0.002359427,-0.005429612,0.005016676,-9.84681e-4,-7.97018e-4,-6.27895e-4,-0.001537284,-0.001236683,1.27588e-4,2.38096e-4,-0.002437267,-0.001171067,-0.001792669,-0.003356799,3.80029e-4,6.64837e-4,-6.28574e-4,-8.28755e-4,-3.64e-5,3.06944e-4
sculpturatus_b,SA,SA02-02,1,NA,NA,arboreal,7.781994675,-0.027249135,-1.93366e-4,-0.012966102,-0.020788258,0.001905022,0.004300325,0.019698649,-0.00315547,0.004618294,9.675e-4,0.001628014,-0.003993444,0.003235565,-2.44601e-4,7.56493e-4,0.004453917,-0.002035364,0.002349217,0.001119979,-0.001957539,-0.002424959,5.81342e-4,4.75817e-4,0.001708001,2.71775e-4,-8.4691e-4,1.92854e-4,2.01163e-4
sculpturatus_b,SA,SA02-02,1,NA,NA,arboreal,6.72875916,0.007363854,0.015497488,-0.005865102,-0.013223243,-0.02219171,4.88247e-4,0.010106476,-0.005914868,-0.007162344,-0.008834162,-0.004501389,0.002293984,-0.002952584,5.51514e-4,0.002706773,-4.0643e-4,0.00131465,0.001798326,0.001593924,-0.001908806,-0.002783681,-0.003849161,-2.52363e-4,0.001186498,-4.42763e-4,-3.94912e-4,2.66932e-4,3.20965e-4
sculpturatus_b,SA,SA02-02,1,NA,NA,arboreal,6.953723602,0.024897588,0.003370888,0.001773305,-0.011419469,-0.003660905,-0.009115915,-0.002046188,3.90589e-4,-5.17611e-4,-0.001117092,-0.003299231,-0.004613429,0.005269327,4.3311e-4,0.003528708,0.004379175,-0.002711924,2.61e-5,0.001074318,0.001778031,-0.002142829,-0.004282004,-9.05311e-4,0.001429917,1.06759e-4,-0.001353282,5.75695e-4,7.17106e-4
sculpturatus_b,SA,SA02-02,1,NA,NA,arboreal,7.461965958,0.023123439,-6.29e-5,0.008413894,0.001598575,-0.018506781,-0.015818035,0.005475877,-0.001829824,0.002983112,-0.004961708,-0.00255897,-0.001098252,1.49079e-4,5.18691e-4,0.002132696,0.00444241,-0.001821223,9.7e-5,-6.90642e-4,0.001919309,-0.001325811,-4.45409e-4,-3.59109e-4,-1.33264e-4,-2.76e-5,-0.001134707,-2.3417e-4,-2.63584e-4
sculpturatus_b,SA,SA02-02,1,NA,NA,arboreal,7.217455981,0.033974371,-0.007769265,0.006958714,-4.60803e-4,-0.018196548,-0.007157858,0.002705712,0.002224564,0.006835045,-0.003671515,-0.007063594,-0.006116359,-0.001206459,0.001387645,5.66079e-4,0.00795973,-0.001102927,5.21093e-4,8.472e-4,-0.001518187,-7.54183e-4,-0.002737635,-3.50185e-4,3.05e-6,-6.3653e-4,-0.001343513,1.68961e-4,-2.00358e-4
sculpturatus_b,SA,SA02-02,1,NA,NA,arboreal,6.738430269,0.020444673,0.016082473,-0.012990358,-0.015558808,-0.035128603,0.002245896,0.013899114,-0.009029372,-0.00152795,-0.006471874,-0.007550437,0.006986317,-0.003592719,-0.002171856,0.006544932,0.004360689,-0.003973434,-0.001862493,0.002527276,-9.56643e-4,-2.52081e-4,0.001622428,-7.07292e-4,0.001704869,-9.78184e-4,-1.72715e-4,-0.001122283,-5.42e-5
sculpturatus_b,SA,SA02-02,1,NA,NA,arboreal,7.512379006,0.041977909,-0.00825078,0.003828542,-0.002670111,-0.015430147,-0.005261689,0.007720223,-0.001535465,-0.001930587,0.002359476,3.13e-5,-0.00445061,8.05638e-4,-0.009237787,-0.008912953,-3.11691e-4,-0.00284919,0.004183644,8.49215e-4,0.002028074,-1.16366e-4,-6.13163e-4,-8.76086e-4,9.55e-5,-5.96404e-4,-8.05392e-4,2.75746e-4,6.08e-5
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,16.31816981,0.046820542,0.009508013,0.015895058,-0.008010266,-0.017621988,-0.001192121,0.014145057,-0.010112959,-0.002693992,0.002392635,-0.005832009,0.006872039,-0.004909307,-8.07477e-4,-0.00214148,0.004570517,7.96e-5,-0.001350748,0.004901798,0.001820229,1.11e-5,-0.001852251,-7.31388e-4,6.95059e-4,-3.96e-5,-4.10608e-4,4.32256e-4,-8.65e-5
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,14.76936,0.063340221,0.003262364,0.021554513,-0.001113325,-0.008098787,-0.011818668,0.010031293,-0.008553178,0.001382637,-0.005580323,-0.010888873,0.004459476,0.001031763,-0.004811753,0.001221985,-0.002502389,-0.001347458,0.001864933,-8.34186e-4,0.005168608,-0.001957884,0.001013862,-0.001019946,-1.03605e-4,9.28955e-4,-5.67399e-4,7.02e-6,-2.11e-5
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,14.66601755,0.015867346,0.006354653,-0.002034315,-0.002561011,-0.017057115,0.003570462,0.010844918,0.002884175,-0.01029059,-0.003202013,-0.003307605,0.001073974,0.003859062,-4.38013e-4,2.29373e-4,-2.7733e-4,-0.003572565,-0.001125564,8.63386e-4,-4.29162e-4,-1.83588e-4,-3.49225e-4,-0.00190404,0.001196951,-7.54135e-4,-0.001263336,5.30763e-4,3.21713e-4
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,14.6992191,0.022981758,0.015642501,4.79177e-4,0.005745145,-0.013820651,-0.013705545,-0.006844833,-0.007025241,0.003358761,-0.001328289,-0.004647605,0.006410328,-0.003385676,0.002136422,-0.003185406,0.002297474,-0.002038017,0.001612119,0.004430378,0.002144417,-0.004115142,5.50723e-4,-7.22609e-4,0.001709823,2.14756e-4,1.94e-5,1.45892e-4,-4.36e-5
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,15.17120756,0.059640446,0.003208424,0.014838964,0.003562234,-0.015592576,0.002522051,-0.001155122,-0.005340432,-0.002271104,0.00221901,-0.009845092,0.001590737,-0.005082287,-0.007269793,-0.002545264,5.80038e-4,-0.002267566,0.002033067,-0.001325447,-0.001121892,3.49205e-4,5.73e-5,-0.001227592,2.36244e-4,-4.23671e-4,2.19968e-4,5.93489e-4,6.03e-5
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,14.41626552,-0.001623329,0.022094838,-0.001011818,0.002923749,-0.006064149,-0.001563362,-0.002386793,-0.009002497,-0.006242426,0.005782589,-0.007257273,0.008972502,-0.0060644,0.00119503,-5.40714e-4,0.003198595,0.002141479,1.40753e-4,-0.003507986,0.001185784,8.29537e-4,-0.00184181,-3.53451e-4,3.88692e-4,-4.19653e-4,2.02746e-4,3.41754e-4,3.3001e-4
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,15.09385479,0.030447498,0.022543256,0.017557827,-0.003620637,-0.007445626,1.21973e-4,0.013612566,-0.006670159,9.2732e-4,0.002334785,-0.006915422,0.007948634,0.001262703,-0.002343327,-0.00276323,-0.002448361,-0.003564318,-7.08e-5,0.002855507,5.31679e-4,-0.003001536,-3.48472e-4,-7.67625e-4,6.74732e-4,5.14753e-4,-3.92373e-4,4.63261e-4,6.08e-5
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,14.41639752,0.009217386,0.022049426,-0.00454918,-0.008484249,-0.007148152,-0.003316452,0.009873578,-0.010148807,-0.001990952,-0.007848992,-0.013415505,0.008547644,-0.006412004,-9.66889e-4,-0.001931248,0.001144788,-8.27175e-4,0.001288507,-0.001945465,-2.79593e-4,-0.001226344,2.07628e-4,-4.74648e-4,3.10114e-4,9.57e-5,-3.9e-5,8.77e-5,1.44e-5
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,14.06892646,0.003116702,0.001836322,-6.97451e-4,-0.01422666,-0.006322023,-0.01513257,0.002914106,-0.003777223,-0.002467147,-0.002132532,-0.002972464,0.004871919,-0.001215558,3.68e-5,-0.001368628,-6.59313e-4,0.002553022,-8.90803e-4,-8.88525e-4,-1.40794e-4,-6.58933e-4,-0.003914227,-4.71019e-4,4.32244e-4,-2.13523e-4,-4.6917e-4,6.75e-5,2.48486e-4
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,14.61267681,0.018934535,0.003413656,0.007148857,-0.01930812,-0.017478339,-0.023868843,0.003223599,-0.002402898,-0.003583088,-0.0021390100000000002,0.002258495,0.002777348,-0.002118268,-0.005574796,-0.001029891,-0.001515274,0.003116869,0.00174897,-0.003715884,-0.001614748,-0.002264951,-0.00181156,-7.68366e-4,1.07741e-4,0.001203216,-9.13615e-4,-2.89408e-4,-1.26429e-4
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,14.8597049,-0.008624301,0.014943073,0.004233075,-0.012744963,0.001987994,0.008562145,0.010943453,0.001598055,-0.005851121,-0.008673852,-0.004315325,0.002027045,0.001300727,0.003378305,-0.002320136,0.002471489,-0.002960041,-8.98487e-4,-0.004585481,-0.001325079,0.001115099,7.11128e-4,-5.02381e-4,-5.04e-5,-4.03613e-4,-8.06739e-4,2.84542e-4,-2.58e-5
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,14.05988162,-0.037683061,0.014054236,-0.01549259,-0.014509728,-0.002736653,-0.01110671,0.002471828,0.002511015,-0.003393955,-0.0065443,-0.007965862,0.002453481,-0.006822713,6.81481e-4,-0.004442666,-8.68e-5,-0.003742096,-0.001685896,2.49873e-4,9.17542e-4,3.02978e-4,-1.78699e-4,-7.82794e-4,-5.95611e-4,-2.88603e-4,-5.1791e-4,-1.36191e-4,2.62593e-4
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,14.26267001,0.025521659,0.022412259,0.010923993,-0.011248317,-0.010510217,-0.006979259,0.014904082,-0.003338974,-0.00395413,-0.001632725,-0.008350183,0.011496363,-0.007799118,0.00514519,-0.001717421,-0.001864972,1.72947e-4,-0.00322234,-0.003134853,0.001829087,-7.1863e-4,3.81255e-4,-0.001185327,2.07278e-4,-5.52e-5,-0.001491985,2.82948e-4,-3.57e-5
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,15.45953131,-0.003315974,-0.001700352,-0.010327295,-0.008089873,-0.011910354,-0.011142599,0.002391621,0.008100663,1.48e-5,-0.004872395,-0.009753476,0.003494493,0.004326095,9.59844e-4,-8.54607e-4,0.004641824,-0.001714921,-2.35313e-4,-0.002054482,-0.002693593,-0.00115601,5.58172e-4,-6.06767e-4,6.92856e-4,-2.03721e-4,-0.001201666,3.35324e-4,5.55e-5
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,14.70546747,-0.014779696,0.024705486,0.005555111,-0.023810151,0.003992691,-0.012160769,0.013582838,-0.001198775,0.002655823,-0.004738655,-0.012119427,0.002706726,0.002262545,0.001508519,-0.001378803,1.60159e-4,9.2546e-4,0.001091029,-0.002954364,1.88544e-4,-0.001579636,-3.26779e-4,1.81665e-4,-0.001080147,0.001717196,-0.00125478,2.1849e-4,-2.02805e-4
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,15.5303583,0.044330594,0.008836591,0.017816477,-0.009575114,-0.012114904,-0.010008863,0.001512016,-0.002724126,-0.006959238,0.002331086,0.001608886,0.001093604,0.002255063,-0.003635714,-0.005082953,0.001400491,7.82e-5,0.002381007,-0.00225943,3.66298e-4,-0.001194471,-3.98008e-4,-8.48317e-4,6.71325e-4,1.01112e-4,-2.7652e-4,6.27584e-4,1.13771e-4
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,16.04558724,0.031282733,0.002525947,0.005965117,-0.0020359,-0.019854482,-0.00672886,0.012839715,-7.60268e-4,-0.004639978,-0.003877635,-0.008558619,0.006194182,0.00109208,-0.002557031,-6.35071e-4,5.55273e-4,-1.09069e-4,0.001568013,-0.001451331,-0.002430231,-0.00192232,-0.002437837,-7.0607e-4,2.32075e-4,-3.80508e-4,-8.87878e-4,3.68339e-4,1.11576e-4
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,13.75218296,-0.038884385,0.004844099,-0.026102218,-0.007647628,0.014110333,-0.001866511,0.001741258,-0.012752446,0.004400011,-0.008273741,-0.010334493,0.004965528,6.94404e-4,-0.004770985,-0.00239755,0.001993722,0.001815257,0.005386886,-5.22411e-4,-0.002407747,-0.002062018,2.88181e-4,0.001219187,4.62292e-4,-2.81e-5,9.19554e-4,3.05225e-4,-9.43e-5
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,13.43139691,0.067938731,0.023439736,0.019543505,0.003831081,-0.024328124,-0.007817784,0.018219671,-0.010794837,-0.004394036,-7.17929e-4,-0.004118168,0.013948085,-0.003872804,0.004234306,-1.13536e-4,0.005205302,-9.72624e-4,-0.006065653,-0.002350684,0.001366844,2.59243e-4,-0.003880986,2.13958e-4,-4.18491e-4,-1.5662e-4,-0.001611259,0.001150165,1.45778e-4
calvus_caryonis,FL,FL14-02,NA,1,NA,terrestrial,14.94942857,-0.044199084,0.001662175,-0.011774281,-0.008285728,-0.00539163,-0.015861389,0.003655896,-0.003887628,0.006494782,-0.005708926,-0.006896501,0.007076864,0.00241309,0.002215965,-0.002863884,0.003476574,-2.01844e-4,-0.001246358,0.002563343,-3.32437e-4,-6.61302e-4,0.001433392,7.68621e-4,-6.11e-5,6.52e-5,6.60421e-4,-7.18e-5,-2.3488e-4
calvus,FL,FL14-04,NA,1,1,terrestrial,20.53918044,0.02750222,-0.007190101,0.00942442,-0.007747639,-8.66178e-4,0.013941252,-0.004717813,-0.006179457,0.004710211,0.006387584,0.002708595,0.001011802,-7.88e-6,-0.003543287,0.002725826,0.004443268,0.001914839,0.002444648,0.003915601,-2.32686e-4,-0.001079849,0.00192822,1.78444e-4,0.001131417,-5.52568e-4,-4.41479e-4,2.03959e-4,9.36e-5
calvus,FL,FL14-04,NA,1,1,terrestrial,19.3395146,-0.002778251,-0.004083699,-0.010740767,0.001108111,0.020718888,0.014572166,-0.005387943,-0.003366524,0.008602813,0.003947617,0.003842915,0.008629783,-3.06033e-4,0.002097737,-9.39e-5,-7.94689e-4,-0.001317979,1.29409e-4,-9.34347e-4,-6.88583e-4,-0.002671282,-4.84077e-4,-6.45022e-4,0.002169531,-2.25e-5,-0.001458552,2.21e-5,-8.77e-5
calvus,FL,FL14-04,NA,1,1,terrestrial,21.27235175,-0.017930115,-0.015837712,-0.001074683,0.006760382,0.007310141,0.013539427,-0.012443048,-0.007047888,-2.20849e-4,0.008139428,-0.003768185,0.00890491,0.003023347,0.00652436,-0.001838864,-0.002289628,0.002420738,4.5771e-4,0.004072755,1.47e-5,-0.002707117,9.64602e-4,-7.26311e-4,0.001554001,3.2965e-4,-6.05212e-4,-0.001028212,5.27e-5
calvus,FL,FL14-04,NA,1,1,terrestrial,17.86453161,-0.02414501,9.47067e-4,-0.006316609,-0.01334647,0.022278169,0.004149202,-0.005239061,-0.008768278,0.005336767,0.001055593,0.009061805,-4.23913e-4,-0.001301729,-0.003239073,-0.002765545,-0.005440161,-0.002316159,0.00340919,0.001661875,0.001912803,-5.41835e-4,0.001100973,-3.75827e-4,0.001665533,-0.001102599,-8.29827e-4,3.31e-5,2.02293e-4
calvus,FL,FL14-04,NA,1,1,terrestrial,17.28408066,0.002489174,-0.006520601,0.01792659,-0.024789946,-0.008313529,0.002825099,0.002994666,0.002607347,-0.001791956,0.004467314,0.007303734,0.004107083,0.002175343,-6.96756e-4,0.005160465,8.02225e-4,0.004582986,0.001095984,0.001784677,0.001071806,0.001394607,0.003097215,-4.51078e-4,4.5668e-4,-2.44145e-4,-6.08744e-4,2.93e-5,-1.75e-5
calvus,FL,FL14-04,NA,1,1,terrestrial,19.64938805,-0.011501651,-0.011454612,0.001286479,-0.024176502,-0.004951458,0.008963129,0.015202047,0.005781952,0.006816899,-0.007253927,-0.001796474,0.003038739,0.003199159,0.002872535,7.92061e-4,-0.005866268,8.62545e-4,0.001236052,0.005832517,-8.51078e-4,-0.002808135,6.29454e-4,-5.60915e-4,6.0503e-4,-3.77573e-4,-4.14763e-4,2.66631e-4,1.01348e-4
calvus,FL,FL14-04,NA,1,1,terrestrial,18.92410996,0.018273452,0.008290808,0.021303291,-0.023870154,-0.011703144,-0.011133763,6.13311e-4,-0.00467103,0.003551055,0.007001822,0.008911602,0.002927253,-0.002396001,-0.001838135,-0.0012604,-0.001577227,-0.001369276,0.00114466,5.88787e-4,0.001112853,-0.001976253,6.49779e-4,-8.55577e-4,4.96134e-4,0.001051691,-4.20546e-4,1.90707e-4,3.73e-5
calvus,FL,FL14-04,NA,1,1,terrestrial,18.94905196,-0.025765373,-0.006862583,0.008231728,-0.004128451,0.019591315,-0.003665279,0.010635866,-0.00443427,0.016519607,0.011203695,0.001852269,0.003697201,8.22433e-4,-3.41979e-4,0.003509268,-7.12789e-4,0.002358974,0.002712445,-0.001622077,-0.001434087,0.001397453,-0.001145618,-2.91724e-4,0.001035532,-3.3065e-4,-2.00265e-4,3.14394e-4,-1.93308e-4
calvus,FL,FL14-04,NA,1,1,terrestrial,20.102814,-0.034186001,-0.024908022,-0.008838025,-0.016273869,0.004510372,0.016433125,-0.001973541,0.011547319,0.003072176,-0.005638417,-0.003416196,0.005977762,-0.002175956,-5.66534e-4,0.001466272,-0.001304254,-0.001861173,0.004786529,-4.8e-5,-0.001202324,-0.003587441,-5.91907e-4,-2.51583e-4,3.98732e-4,1.69104e-4,-3.64457e-4,-7.47e-5,2.49e-5
calvus,FL,FL14-04,NA,1,1,terrestrial,18.15392662,-0.002537775,-0.003567506,0.004880144,-0.00880997,0.002049266,0.026818753,-0.005345982,-5.01092e-4,-0.006779149,6.07671e-4,0.004607761,0.008883944,-7.39712e-4,0.008225268,-8.19831e-4,-0.004683353,-1.89602e-4,-0.002214296,-0.002487621,-9.8002e-4,-2.21946e-4,-0.001357989,-0.001069202,0.001287131,3.92402e-4,-0.00117459,-0.001542566,-5.09191e-4
calvus,FL,FL14-06,NA,1,1,terrestrial,16.94618518,0.020990312,-0.014028138,0.007185671,-0.016068398,-0.022704456,0.012063739,0.00657765,-2.16224e-4,-0.005282356,0.001355791,0.005577226,0.001982849,2.94198e-4,0.001550149,0.003847225,-5.72321e-4,-0.001984046,0.002623105,0.001320356,2.62836e-4,-0.002124743,6.3e-6,-0.001250635,3.835e-4,-2.35563e-4,-4.2402e-4,3.11728e-4,2.95e-5
calvus,FL,FL14-06,NA,1,1,terrestrial,16.03996118,0.030829524,0.004269739,0.013482397,0.004702472,-8.92483e-4,0.022429985,0.002838104,-0.003818166,0.007528672,0.002029816,-0.004556298,0.008194719,0.003411673,0.005008784,0.003320997,-6.13574e-4,-0.003705131,-0.001500533,9.4e-6,8.33853e-4,5.28875e-4,0.003008531,-6.44573e-4,7.38534e-4,1.48e-5,-1.75847e-4,2.65154e-4,-2.88e-5
calvus,FL,FL14-06,NA,1,1,terrestrial,16.53029055,-0.004421418,-7.7107e-4,0.009357241,-0.002599447,-0.003292602,0.026454351,0.009096312,-0.003337156,-9.90041e-4,0.001795757,0.00394382,0.005954443,-0.00116681,-0.002602303,9.78155e-4,-0.002370353,-0.001729097,0.001294875,-0.003923346,-3.06e-5,7.75508e-4,-6.61242e-4,-1.62766e-4,-3.1982e-4,-5.66e-5,-6.97956e-4,2.79567e-4,-1.81374e-4
calvus,FL,FL14-06,NA,1,1,terrestrial,16.36854044,0.009619844,-0.011931629,6.79034e-4,-0.011917226,-0.013181081,0.018268753,-0.002893037,-0.00230533,-0.00309009,-0.001471414,0.007598347,0.00508491,0.003135783,4.46e-5,0.006795501,0.003884517,-9.73964e-4,-0.003095892,0.001520842,-9.40897e-4,-5.50938e-4,0.001704797,-5.29411e-4,3.98683e-4,-2.71798e-4,-7.53572e-4,2.67233e-4,1.11e-5
calvus,FL,FL14-06,NA,1,1,terrestrial,16.8592408,0.014709288,0.010020197,0.001935834,-0.010216611,-0.020074973,0.027144662,0.006523385,-0.001625632,2.68872e-4,4.26773e-4,-4.41941e-4,0.001769969,-0.001638831,-0.0026946,-0.001042012,5.53694e-4,-0.001084729,0.003907268,0.002038852,6.35e-5,-4.92305e-4,-4.09271e-4,-2.76979e-4,4.8924e-4,-6.02502e-4,1.43e-5,4.06593e-4,-4.23e-5
calvus,FL,FL14-06,NA,1,1,terrestrial,17.01738091,0.037486813,-0.013488768,0.006063672,0.010617389,-0.014197217,0.011841326,-0.005923514,-0.002303345,0.007184291,0.004341068,0.001516324,0.004974043,-4.4e-5,-0.005798444,-0.00193939,9.38e-5,-0.003264482,0.002025347,-2.99762e-4,-7.61833e-4,-0.001167978,5.18343e-4,-3.87e-5,-3.68074e-4,3.60145e-4,1.1946e-4,9.24341e-4,-3.102e-4
calvus,FL,FL14-06,NA,1,1,terrestrial,19.02650605,-0.009012791,-0.004549681,0.013955654,-0.013074421,0.008728794,-0.003931455,0.006224285,4.07571e-4,0.009864247,0.009887912,-1.2602e-4,-0.002227686,3.26001e-4,2.89473e-4,0.002928791,-0.00391722,-7.69105e-4,-0.00289539,0.00047628600000000003,-0.001136267,0.001629488,0.001753827,-0.001426723,4.59599e-4,-4.5014e-4,-9.73628e-4,2.59087e-4,-2.66e-5
calvus,FL,FL14-06,NA,1,1,terrestrial,16.60425271,-0.005759232,0.007714362,0.006152478,-0.015102881,-0.009922097,0.02127625,0.010816949,-0.001863417,0.008671557,0.002732323,0.001897215,-1.62211e-4,-0.006677367,0.003932446,0.00278833,0.001616645,9.75e-6,0.002982533,0.001740303,-6.93313e-4,-0.001393078,3.13337e-4,-3.02797e-4,3.79113e-4,-4.99125e-4,-3.72e-5,2.68046e-4,-1.69883e-4
calvus,FL,FL14-06,NA,1,1,terrestrial,16.32170794,0.019005104,0.009046053,0.013440866,0.003856863,-0.012311257,0.001260026,-0.001204914,-0.009980895,0.006762184,0.001756149,3.07117e-4,0.001023128,-0.006949116,0.001332559,-0.00203469,-3.90366e-4,-0.003336008,0.003346568,0.002899575,0.003067732,-0.00258301,-6.90637e-4,-4.15124e-4,7.89188e-4,4.32e-5,5.15906e-4,2.14608e-4,-3.13e-5
calvus,FL,FL14-06,NA,1,1,terrestrial,16.93349495,0.033602939,-0.010949435,0.006510704,-0.014237443,-0.027798275,0.006507245,-0.009539768,-0.002532386,-6.43027e-4,-0.001178619,-0.001485973,-2.32284e-4,-0.001272263,0.002779418,0.006116452,0.001456294,-0.001169426,0.001670996,-2.94e-5,0.002139095,4.47362e-4,8.95e-5,-7.85607e-4,4.90879e-4,-8.78732e-4,-2.61e-6,2.33246e-4,1.71997e-4
calvus,FL,FL14-06,NA,1,1,terrestrial,16.93283558,-0.018066606,-0.009925811,4.57196e-4,-0.012405141,0.002156886,0.022390001,0.001477144,0.002139988,0.001329837,-0.011873561,-0.006444262,-0.001923136,-0.001174566,0.002981884,0.007916948,-0.003092563,-0.004731473,1.31977e-4,-0.004247221,-9.58187e-4,1.26818e-4,9.79802e-4,-9.56122e-4,-3.10581e-4,-6.50612e-4,-6.84669e-4,-3.18784e-4,7.78e-5
calvus,FL,FL14-06,NA,1,1,terrestrial,16.61014605,0.005489758,0.012227888,0.002743981,-0.005802553,-0.012511825,0.009811828,-0.002972839,-0.01426044,-0.001739253,-6.02741e-4,0.001773608,-7.10415e-4,-3.13596e-4,-0.006600205,0.003584775,0.002262579,-0.001457355,0.004164389,9.03018e-4,1.62143e-4,-0.00211068,0.001399998,4.84556e-4,6.12075e-4,-2.51764e-4,6.2115e-4,5.62e-5,2.64052e-4
calvus,FL,FL14-06,NA,1,1,terrestrial,17.63656238,-0.009133949,-0.007269317,-0.028515823,0.004559916,-0.021370317,0.021906206,-0.015116348,0.018315954,0.004386639,-0.004368421,0.001124617,-4.6242e-4,-0.002066721,-0.005003807,-0.002831542,7.53386e-4,-0.002177124,0.005207746,-0.003243936,-7.82466e-4,-0.003666232,-3.64831e-4,-0.001630667,4.59847e-4,-3.73254e-4,-3.04889e-4,8.53406e-4,-1.68187e-4
calvus,FL,FL14-06,NA,1,1,terrestrial,16.07513006,0.010397502,0.012838047,-0.002374783,0.007933279,-0.014635432,0.014501825,-0.001066793,-0.004280633,0.010391757,0.004865596,-0.002895131,0.005851255,0.001818992,0.003762144,4.49452e-4,-5.54195e-4,-0.003718334,0.002919869,6.62023e-4,-4.09297e-4,-0.003463804,6.20394e-4,-5.52866e-4,0.001159366,1.26825e-4,6.52006e-4,3.27705e-4,1.10143e-4
calvus,FL,FL14-06,NA,1,1,terrestrial,15.9281936,0.012849251,0.017942582,-0.002904444,0.016804935,-0.015355941,0.012775432,-0.013035762,-0.012008704,0.004794123,0.006711009,0.005692705,8.49941e-4,-0.001470455,-0.002050549,0.004083347,0.003520309,-0.001862812,6.55052e-4,-0.004150823,-8.74749e-4,-0.002129836,-3.8265e-4,1.74767e-4,2.89015e-4,-3.42479e-4,4.79739e-4,-2.53511e-4,3.15131e-4
calvus,FL,FL14-06,NA,1,1,terrestrial,16.74417826,0.01545692,0.002674737,0.008591118,-0.002368001,-3.88e-5,0.018382791,0.007044982,-6.47378e-4,0.005137907,-0.00396336,-0.008331243,0.004685058,0.005145397,0.002637013,0.00516544,-5.87216e-4,-0.001939942,0.002830541,-1.81748e-4,1.52868e-4,-0.001844075,-9.6242e-4,-1.17621e-4,7.2398e-4,-1.49552e-4,-9.89e-5,1.00474e-4,-1.56e-5
calvus,FL,FL14-06,NA,1,1,terrestrial,16.11786053,0.015531189,0.015737207,0.004059206,-0.010395975,-0.00769597,0.006152328,0.004026879,-8.24812e-4,0.005486216,-0.001296337,-0.001704776,-0.001152799,-0.00278328,-0.002314762,0.003816488,-0.005161307,-0.001492195,0.001950267,-0.002659053,6.39704e-4,-0.001134024,8.64805e-4,-8.76986e-4,5.24103e-4,-2.75354e-4,-8.32117e-4,-1.12219e-4,-9.18e-5
calvus,FL,FL14-06,NA,1,1,terrestrial,16.61364198,0.030688213,0.008827051,0.016531494,0.002544072,0.006113659,0.00441268,0.008818292,-0.00300009,0.008819449,0.003153251,-0.005571202,0.004811551,0.003104168,-0.006700158,-0.004329506,0.001291895,4.67667e-4,0.001892332,0.001062791,-0.002202014,-5.30539e-4,0.002689119,-4e-5,5.62404e-4,3.51543e-4,-3.28594e-4,1.40159e-4,-3.02513e-4
calvus,FL,FL14-06,NA,1,1,terrestrial,17.57677424,0.042332202,-0.006652607,0.003399773,-0.004798435,-0.024379679,0.016221686,-0.00574241,-0.005225289,-0.001205612,0.005954926,0.004091154,0.005730887,-7.4996e-4,-0.003241007,0.002352235,-0.001258554,-6.6e-5,-1.85e-5,0.00314901,-5.8777e-4,-0.001434152,0.001019059,-9.03022e-4,4.59922e-4,-4.05958e-4,5.87e-5,5.29103e-4,1.51882e-4
